Time,PV_Power,T_air,G_h,G_tilt,W_s,W_d
2017-11-05 16:00:00,2.3514874786739024,11.385964912280702,2.543859649122807,2.087719298245614,1.336140350877193,217.87192982456142
2017-11-05 17:00:00,1.9258240097517767,9.086607142857144,0.8214285714285714,0.4642857142857143,1.955,256.25357142857143
2017-11-05 18:00:00,1.8582635421256337,8.02590909090909,0.9772727272727273,0.45454545454545453,2.5743181818181817,269.15227272727276
2017-11-05 19:00:00,1.554247452204502,7.692173913043478,0.6521739130434783,0.30434782608695654,2.677608695652174,215.5195652173913
2017-11-05 20:00:00,1.5855702560990015,7.920465116279069,0.46511627906976744,0.046511627906976744,2.679767441860465,229.63023255813954
2017-11-05 21:00:00,1.6013105590501786,7.762820512820513,0.15384615384615385,0.0,2.9507692307692306,237.2384615384615
2017-11-05 22:00:00,1.7846248760887629,7.730357142857143,0.05357142857142857,0.0,2.2698214285714284,278.0767857142857
2017-11-05 23:00:00,1.6239057379225246,7.732881355932204,0.06779661016949153,0.0,1.9835593220338983,242.3322033898305
2017-11-06 00:00:00,1.664694163973179,7.595666666666667,0.0,0.0,1.7898333333333334,254.285
2017-11-06 01:00:00,1.7215770123030607,7.982666666666666,0.0,0.0,1.2946666666666669,257.375
2017-11-06 02:00:00,1.4700113548676919,8.502166666666666,0.0,0.0,0.8873333333333334,188.52
2017-11-06 03:00:00,1.4978123559290344,8.9145,0.0,0.0,0.35633333333333334,184.50833333333333
2017-11-06 04:00:00,1.3897286889334628,8.3025,0.0,0.0,0.5953333333333333,175.57166666666666
2017-11-06 05:00:00,1.6407850416855327,7.54,0.05,0.0,1.5478333333333334,250.71
2017-11-06 06:00:00,1.6633887493388653,7.7835,0.05,0.0,0.516,249.7
2017-11-06 07:00:00,0.8080209096272788,8.2905,5.933333333333334,5.166666666666667,0.46699999999999997,259.815
2017-11-06 08:00:00,3.922992574757545,9.173333333333334,17.0,15.75,0.995,202.18833333333333
2017-11-06 09:00:00,11.876681757908246,9.199833333333334,40.18333333333333,42.916666666666664,0.7681666666666668,227.66333333333333
2017-11-06 10:00:00,34.08999684651693,9.543166666666668,124.58333333333333,139.36666666666667,1.3958333333333333,233.85666666666665
2017-11-06 11:00:00,18.602922601214914,10.387166666666667,77.88333333333334,70.83333333333333,0.8808333333333334,227.40666666666667
2017-11-06 12:00:00,20.62912089029949,10.952666666666666,88.78333333333333,77.15,1.596,195.61666666666667
2017-11-06 13:00:00,12.796284484863296,10.886333333333333,53.416666666666664,46.766666666666666,1.0181666666666667,163.70666666666665
2017-11-06 14:00:00,6.700546532346492,10.34396551724138,27.810344827586206,24.396551724137932,1.48,166.5758620689655
2017-11-06 15:00:00,9.074712462344413,9.4535,37.21666666666667,33.03333333333333,1.0575,136.33833333333334
2017-11-06 16:00:00,3.869768928079045,8.915833333333333,10.783333333333333,10.016666666666667,1.0908333333333333,261.18666666666667
2017-11-06 17:00:00,1.8742952669091242,8.809500000000002,0.2,0.05,1.0948333333333333,269.70500000000004
2017-11-06 18:00:00,1.8002290859429344,8.690166666666666,0.0,0.0,1.4088333333333334,257.40833333333336
2017-11-06 19:00:00,1.788210977727997,8.713833333333334,0.0,0.0,0.9678333333333333,254.13666666666668
2017-11-06 20:00:00,1.7783174537449886,8.704,0.0,0.0,0.5636666666666666,252.16666666666666
2017-11-06 21:00:00,1.4940713367259817,8.374833333333333,0.0,0.0,0.3138333333333333,197.00833333333333
2017-11-06 22:00:00,1.6943659669514246,7.9656666666666665,0.0,0.0,0.241,251.71
2017-11-06 23:00:00,1.611394997547823,7.52,0.0,0.0,0.22783333333333333,244.24833333333333
2017-11-07 00:00:00,1.5556009003654003,7.0855,0.016666666666666666,0.0,0.9600000000000001,242.70666666666665
2017-11-07 01:00:00,1.6262494939713483,7.352666666666667,0.03333333333333333,0.0,0.7166666666666667,251.95499999999998
2017-11-07 02:00:00,1.6880957056798076,8.021333333333333,0.06666666666666667,0.016666666666666666,0.12766666666666668,248.52333333333334
2017-11-07 03:00:00,1.569403188648364,8.137666666666666,0.05,0.0,0.15216666666666664,220.015
2017-11-07 04:00:00,1.4363679343825708,7.676833333333334,0.016666666666666666,0.0,0.30666666666666664,201.53333333333333
2017-11-07 05:00:00,1.5940302738154168,7.5183333333333335,0.13333333333333333,0.016666666666666666,0.6391666666666667,240.52666666666667
2017-11-07 06:00:00,1.4241620047491548,7.715999999999999,0.016666666666666666,0.0,0.383,197.85
2017-11-07 07:00:00,1.0520372390747075,7.501,7.133333333333334,6.6,0.7916666666666666,246.48666666666668
2017-11-07 08:00:00,7.755767822265626,8.110833333333334,33.31666666666667,32.81666666666667,0.4083333333333333,267.65833333333336
2017-11-07 09:00:00,18.30651728312176,8.834666666666667,77.46666666666667,71.31666666666666,0.38533333333333336,156.81833333333333
2017-11-07 10:00:00,24.452136230468756,9.3235,104.83333333333333,96.45,0.6168333333333333,199.74666666666664
2017-11-07 11:00:00,46.19330713304424,9.421833333333332,188.58333333333334,187.06666666666666,1.9055,233.45166666666668
2017-11-07 12:00:00,36.11655985514323,9.824333333333334,150.9,140.95,1.9713333333333334,211.98833333333332
2017-11-07 13:00:00,35.955477650960304,10.207333333333334,149.86666666666667,138.11666666666667,1.7506666666666666,208.56833333333333
2017-11-07 14:00:00,18.644242095947277,10.789166666666667,76.66666666666667,73.21666666666667,0.8348333333333333,185.02333333333334
2017-11-07 15:00:00,9.01331481933594,10.309999999999999,27.140350877192983,24.771929824561404,1.009122807017544,247.859649122807
2017-11-07 16:00:00,3.443586862729635,10.389166666666666,7.633333333333334,6.783333333333333,0.5916666666666667,265.68333333333334
2017-11-07 17:00:00,2.0117534602237286,10.213833333333334,0.16666666666666666,0.06666666666666667,0.6063333333333334,264.42833333333334
2017-11-07 18:00:00,1.9231472267722873,10.037833333333333,0.0,0.0,0.4711666666666667,251.45333333333335
2017-11-07 19:00:00,1.8683726447088995,10.113833333333334,0.0,0.0,0.19083333333333333,237.37333333333333
2017-11-07 20:00:00,1.4748016183786983,10.248833333333332,0.0,0.0,1.1424999999999998,146.43666666666667
2017-11-07 21:00:00,1.6125993054278533,10.297,0.0,0.0,0.5093333333333333,175.91
2017-11-07 22:00:00,1.8595911983505369,10.119,0.05,0.0,0.34349999999999997,235.67333333333332
2017-11-07 23:00:00,1.9807597260963417,9.7205,0.06666666666666667,0.0,0.29716666666666663,272.62166666666667
2017-11-08 00:00:00,1.795857545935732,9.971333333333332,0.0,0.0,0.08600000000000001,224.74666666666664
2017-11-08 01:00:00,1.4437257337861262,9.4685,0.0,0.0,0.49,158.78166666666667
2017-11-08 02:00:00,1.3904410225058181,9.257333333333333,0.0,0.0,0.2635,152.13
2017-11-08 03:00:00,1.8158773827591062,8.879333333333333,0.0,0.0,0.5519999999999999,256.19666666666666
2017-11-08 04:00:00,1.6928959294250125,9.195666666666666,0.05,0.0,0.3331666666666667,221.37333333333333
2017-11-08 05:00:00,1.6203880147047744,9.0045,0.016666666666666666,0.0,0.23700000000000002,209.69833333333332
2017-11-08 06:00:00,1.6952505256345431,9.000166666666667,0.016666666666666666,0.0,0.31966666666666665,226.475
2017-11-08 07:00:00,4.21207998793248,9.161,11.883333333333333,11.716666666666667,0.33866666666666667,227.72666666666666
2017-11-08 08:00:00,9.697248958799463,9.306999999999999,40.63333333333333,38.18333333333333,0.4871666666666667,206.11666666666667
2017-11-08 09:00:00,24.970210418243962,9.837833333333332,109.36666666666666,109.76666666666667,0.7441666666666666,173.30333333333334
2017-11-08 10:00:00,36.484553899325206,10.650666666666666,157.33333333333334,162.81666666666666,0.9193333333333332,159.66333333333333
2017-11-08 11:00:00,33.18423010433364,11.548666666666666,155.61666666666667,147.58333333333334,0.48516666666666663,228.325
2017-11-08 12:00:00,27.65601235139889,11.306666666666667,131.13333333333333,121.7,1.1778333333333333,242.96166666666667
2017-11-08 13:00:00,21.1720304980436,11.103166666666668,101.48333333333333,91.18333333333334,1.9118333333333333,259.78666666666663
2017-11-08 14:00:00,10.604391474536493,10.71155172413793,44.793103448275865,41.01724137931034,2.2291379310344825,248.92931034482757
2017-11-08 15:00:00,6.293673785232153,10.059830508474576,23.25423728813559,20.949152542372882,2.4589830508474577,246.90338983050847
2017-11-08 16:00:00,3.5294689769924323,9.756333333333334,8.333333333333334,7.75,0.9558333333333333,252.535
2017-11-08 17:00:00,1.87770464843608,9.579833333333333,0.05,0.0,0.76,253.03833333333333
2017-11-08 18:00:00,1.8657694030417176,10.071666666666665,0.0,0.0,0.29900000000000004,237.8383333333333
2017-11-08 19:00:00,1.9753366136832722,10.178666666666667,0.0,0.0,0.2803333333333333,259.5883333333333
2017-11-08 20:00:00,1.9793423055733403,9.9695,0.0,0.016666666666666666,0.12333333333333332,264.7266666666667
2017-11-08 21:00:00,1.8750596800297665,10.036833333333334,0.05,0.0,0.511,241.15166666666667
2017-11-08 22:00:00,1.8734811102962996,9.454166666666667,0.0,0.0,0.7318333333333334,254.82333333333332
2017-11-08 23:00:00,1.8960004751481425,9.629999999999999,0.0,0.0,0.16849999999999998,255.47833333333335
2017-11-09 00:00:00,1.8718397712231463,9.744833333333334,0.0,0.0,0.0945,247.26000000000002
2017-11-09 01:00:00,1.8080215609721368,9.940833333333334,0.0,0.0,0.14633333333333332,228.21
2017-11-09 02:00:00,1.9965452086494166,9.601333333333335,0.03333333333333333,0.0,0.050666666666666665,278.82166666666666
2017-11-09 03:00:00,1.9616124566453657,9.564333333333334,0.05,0.0,0.32633333333333336,272.09166666666664
2017-11-09 04:00:00,1.6844565135344132,9.338166666666666,0.016666666666666666,0.0,0.36316666666666664,215.72166666666666
2017-11-09 05:00:00,1.3809142957284992,9.799666666666667,0.0,0.0,0.1025,136.605
2017-11-09 06:00:00,1.4625580302529646,9.9005,0.016666666666666666,0.0,0.14666666666666667,152.41833333333335
2017-11-09 07:00:00,2.0204360406732733,9.877333333333333,1.3666666666666667,1.1833333333333333,0.13066666666666665,222.28
2017-11-09 08:00:00,5.056244702657845,9.468166666666667,20.583333333333332,18.95,1.0554999999999999,75.805
2017-11-09 09:00:00,13.431278805993385,9.619,64.28333333333333,58.61666666666667,1.1789999999999998,84.055
2017-11-09 10:00:00,13.872065008971227,9.775666666666666,63.5,59.8,0.9984999999999999,107.23333333333333
2017-11-09 11:00:00,15.230317567150248,9.941,73.71666666666667,66.56666666666666,0.983,110.44
2017-11-09 12:00:00,14.315283912790765,9.689166666666667,67.21666666666667,62.53333333333333,1.3405,85.74166666666666
2017-11-09 13:00:00,16.465150221906626,10.301666666666668,79.65,72.2,0.7308333333333333,111.27166666666668
2017-11-09 14:00:00,11.837946333972722,10.413666666666668,56.266666666666666,50.21666666666667,0.8538333333333334,111.375
2017-11-09 15:00:00,10.147403410432267,10.673166666666667,45.81666666666667,41.7,0.676,118.26166666666667
2017-11-09 16:00:00,2.8447093078204166,10.657666666666668,8.25,7.533333333333333,0.7195,89.1
2017-11-09 17:00:00,1.259565789779738,10.584333333333332,0.1,0.11666666666666667,0.6859999999999999,84.55
2017-11-09 18:00:00,1.19326931870344,10.357833333333334,0.0,0.0,0.44316666666666665,81.045
2017-11-09 19:00:00,1.3387117818477945,10.265166666666666,0.0,0.0,0.20183333333333334,115.71000000000001
